iso3,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,ew,finance_pre,borrowing_ability,avg_prod_k,tau_tax,reconstruction_share_sigma_h,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity_eta,average_aid_cost_pc,dk,dw,dk_tot,dw_tot,axfin,c,dS_reco,dW_long_term,dW_reco,dc_long_term,diversified_share,dk_pub,dk_reco,fa,gamma_SP,help_fee,help_needed,help_received,income_share,k,lambda_h,liquidity,n,v_ew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
AGO,5906.115676770329,35588987.0,0.68081,0.5611604077563926,1.0,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,0.028679883771708204,2.0662026144073757,9.66047970622445e-06,73534057.9835101,343.8066866785858,0.01045708067787829,826.8561947478463,0.06025349684129143,5.080119971968338e-06,4.5803597342561115e-06,1.6894179932850337,0.022257010726927547,1.629164496443742,380.0545964276339,0.00015860856361125947,0.07,0.0286798837717082,0.11436794185879112,0.028679883771708204,0.028000000000000004,4811.1465889641995,0.00017762696208137546,23.875986791383323,0.02792294050526415,0.06825930202154779,4.384818442270404,156051246.53932166,0.0007424200070304375,0.4712173700258207,0.00034984120316743403
ALB,15492.067404029098,2777689.0,0.63799,0.3020250449045197,1.0,0.7407407407407408,0.5453703703703704,0.1620221696857466,0.1874846304575463,0.226379915453316,0.000212773636,0.06,0.05,0.8,1.5,1.7962730790273869,74.8486898544359,6.408815383714367e-05,207906382.47307822,178.01695994374174,0.007721463296744931,3718.096176966984,3.3211720499560675,3.517675300547999e-05,2.8911400831663676e-05,61.22562182335332,0.04764400114763811,57.904449773397225,1910.6693464210073,0.002507943562022255,0.08,1.7962730790273866,10.905306200226729,1.7962730790273869,0.047999999999999994,22948.07052749936,0.0038716415097567,170.78075592884736,0.046726135596171246,0.10889214828477795,123.57818944199094,343261777.4529344,0.007976868820610177,0.6056788029700885,0.004831420358716593
ARG,22461.44094261999,46234830.0,0.92347,0.4869371336118353,1.0,0.5,0.3,0.3074152642375409,0.2087420721134342,0.1607878564150257,0.009588466405,0.06,0.05,0.8,1.5,0.1661909061344485,42.293762079488594,1.6750499718223392e-05,1955444899.8056016,774.4565068871063,0.006686560237280634,2695.372913114399,1.5544373525502637,1.3937257487867036e-05,2.8132422303563566e-06,37.04787608755079,0.026959603612483018,35.493438735000524,697.3907869936279,0.0011675583035037577,0.060000000000000005,0.16619090613444853,1.1376616176420598,0.16619090613444853,0.023999999999999997,8767.856468674485,0.005187559829303483,120.17627621006568,0.023435890113202934,0.05111302825543119,56.38767504549388,2607074569.823652,0.002510421089614948,0.7500533058929236,0.0018829496374490073
ARM,16057.0064572714,2780469.0,0.63573,0.3740101200533297,1.0,0.5,0.4416666666666666,0.469678089191154,0.3695482842639164,0.3118748350056252,0.005235208329,0.06,0.05,0.8,1.5,0.696139679596532,40.96226613583774,2.9376974016185433e-05,113894311.16044661,81.6817655658091,0.003918496967245487,2247.980904017996,3.370423606648254,1.7188179629247246e-05,1.2188794386938187e-05,31.55758974991509,0.06361527254892675,28.187166143266836,441.28536551660056,0.004098444701877082,0.07,0.696139679596532,4.214231722043487,0.696139679596532,0.028000000000000004,4786.216252687682,0.017073733290349172,85.27297369031456,0.026096229226019996,0.06288723320804682,59.77284565776762,166196544.39320746,0.0037225398032208886,0.6852989126595915,0.002551052479479325
AUS,51090.263327821376,26005540.0,0.86488,0.6790700317264603,1.0,0.8333333333333334,0.9166666666666669,0.2309980310138752,0.4446686830942625,0.1275865326707433,0.004970939722,0.06,0.05,0.8,1.5,1.2511748860996836,34.21692989825132,3.648789123915401e-06,889829739.1461707,94.88873151354692,0.04343258742410412,16042.342684935913,2.4640795067326007,3.2278951169932348e-06,4.208940069221664e-07,32.31538996062816,0.1445709431065188,29.85131045389555,3066.5476829097106,0.00047978093299930256,0.0628,1.2511748860996836,2.009981288812198,1.2511748860996836,0.0628,69447.9628874945,0.002546595302873094,830.5544033168696,0.06257971984648215,0.1372197099068482,42.13625914967696,1095776172.76729,0.0008247414752848125,0.8120542874180051,0.0006697348510164827
AUT,55867.18380720709,9041851.0,0.59256,0.6743220859874698,1.0,0.8333333333333334,0.8916666666666666,0.1818653202247265,0.4262241812069232,0.127813551756672,0.006835775451,0.06,0.05,0.8,1.5,3.4500887701511704,91.30911822331373,8.235487652782917e-06,825603441.9165875,74.46405226880289,0.03367067806663484,5642.585564527916,5.998095842692444,7.238256876783397e-06,9.972307759995218e-07,85.63667135811461,0.046208993775580895,79.63857551542213,1224.589900407172,0.0009626854249826281,0.050499999999999996,3.450088770151171,5.737997485501751,3.4500887701511704,0.0202,31026.176719978885,0.005000056081831961,299.3025457076769,0.019784634936093424,0.04135425239544436,108.74880414329871,983290483.4918896,0.0019465596210931557,0.8396333085465046,0.0016343962949414768
AZE,15094.2841004892,10141756.0,0.5717,0.4236035393738244,1.0,0.7407407407407408,0.6203703703703705,0.6127220701287495,0.0220546563487747,0.1679504354220639,0.0,0.06,0.05,0.8,1.5,1.1947312423776217,26.538791155546978,1.9918896980238357e-05,269149944.4345155,202.01259296271425,0.0030511271419055956,2113.199774068488,3.051833182623467,1.4587155347467789e-05,5.33174163277057e-06,25.133422808021116,0.0031288083255858272,22.081589625397644,161.47576396279817,0.0037887421456728985,0.07,1.1947312423776217,4.546315732680532,1.194731242377622,0.028,3448.8716452215394,0.022301128616786386,84.3793059793978,0.0263107899482926,0.05021916203973748,36.93890908677254,374625402.8642299,0.0024472117286818106,0.7184508641878181,0.0017582013813220111
BEL,53287.15361438369,11685814.0,0.98153,0.3576976268957179,1.0,0.8181818181818182,0.8424242424242425,0.1700950073738132,0.4462501851080438,0.162855700732705,0.000547254789,0.06,0.05,0.8,1.5,1.5275814243561672,50.5700634221709,5.397574793839334e-06,590952355.1196927,63.075055091894804,0.02960536867715259,5541.863975895905,3.015267800132048,3.990462347707379e-06,1.407112446131955e-06,45.349708107588,0.0486632070144372,42.33444030745593,1643.9943467941366,0.0005214592240692348,0.052000000000000005,1.5275814243561672,5.069410426366508,1.5275814243561672,0.020800000000000003,32580.991420381302,0.0016843781523009733,312.28052089480866,0.020534309619653284,0.04359320921265711,66.39455323846565,775874399.7578073,0.0012459767267535922,0.7616598193008574,0.0009490104085522148
BEN,3435.1716165758994,13352864.0,0.49534,0.6048974177043009,1.0,0.5,0.4166666666666667,0.4570694328380306,0.0862783874508708,0.192226818707776,0.200821865179,0.06,0.05,0.8,1.5,0.036124688379599444,2.18453485773744,1.569913083860943e-05,29169796.858627386,209.62835900615767,0.005135052473987795,687.0343233151799,0.1180148673063223,1.1127007039343013e-05,4.5721237992664175e-06,1.8826235389846502,0.016997107024265278,1.7646086716783278,139.7155727680981,0.0006078423810498845,0.10000000000000003,0.036124688379599444,0.14332885142753388,0.036124688379599444,0.04,1503.129008319926,0.0028429177209679355,27.862080232459718,0.03971067069015405,0.10758633908556584,3.16080909993485,42205854.04139246,0.0009201313508422244,0.6911315390045122,0.0006359317965938874
BFA,2158.8585157544,22673762.0,0.31877,0.5860386582748977,1.0,0.8333333333333334,0.4666666666666667,0.5136741699207948,0.118263411751462,0.2855912927239073,0.312038230194,0.06,0.05,0.8,1.5,0.008508985808726641,0.36253876061434176,6.094478467488483e-06,8220117.573944559,138.1847542859586,0.007521228644658323,431.77170315087994,0.023021688461043615,3.516210372450746e-06,2.578268095037737e-06,0.2820225357690124,0.018984052718386213,0.25900084730796874,124.53030981332441,0.0001651578348703912,0.09999999999999999,0.008508985808726641,0.031113205180650385,0.008508985808726641,0.04000000000000001,840.5556059348991,0.0005211607899790708,17.45410832285797,0.039920399457510254,0.11355188528631859,0.611325931944623,13861058.68534058,0.0002831709106842506,0.5930367773883054,0.00016793076432229965
